priorityTier,term,docketNumber,sourceRowCount,sourceRecordIds,sourceUrl,orderEvents,externalSourceUrl,externalObservationDate,externalObservationLocator,observedActorAction,policyStatus,sourceSha256,reviewStatus,completionRule
2_denied_or_nonbinary_matter,OT2024,25-5129,1,shadow_docket_database_v3-0.csv:line 402432,https://www.supremecourt.gov/docket/docketfiles/html/public/25-5129.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-08-04"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402432""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,25-5194,1,shadow_docket_database_v3-0.csv:line 402410,https://www.supremecourt.gov/docket/docketfiles/html/public/25-5194.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-07-30"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402410""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,25-5214,1,shadow_docket_database_v3-0.csv:line 402434,https://www.supremecourt.gov/docket/docketfiles/html/public/25-5214.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-08-04"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402434""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,25-5261,1,shadow_docket_database_v3-0.csv:line 402436,https://www.supremecourt.gov/docket/docketfiles/html/public/25-5261.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-08-04"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402436""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,25-5262,1,shadow_docket_database_v3-0.csv:line 402438,https://www.supremecourt.gov/docket/docketfiles/html/public/25-5262.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-08-04"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402438""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,25-5315,1,shadow_docket_database_v3-0.csv:line 402528,https://www.supremecourt.gov/docket/docketfiles/html/public/25-5315.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-08-19"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402528""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,25-5370,1,shadow_docket_database_v3-0.csv:line 402530,https://www.supremecourt.gov/docket/docketfiles/html/public/25-5370.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-08-19"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402530""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,25-5379,1,shadow_docket_database_v3-0.csv:line 402532,https://www.supremecourt.gov/docket/docketfiles/html/public/25-5379.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-08-19"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402532""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,25-5440,1,shadow_docket_database_v3-0.csv:line 402568,https://www.supremecourt.gov/docket/docketfiles/html/public/25-5440.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-08-27"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402568""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,25-5712,1,shadow_docket_database_v3-0.csv:line 402743,https://www.supremecourt.gov/docket/docketfiles/html/public/25-5712.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-09-25"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402743""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,25-5745,1,shadow_docket_database_v3-0.csv:line 402782,https://www.supremecourt.gov/docket/docketfiles/html/public/25-5745.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-09-30"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402782""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,25A103,1,shadow_docket_database_v3-0.csv:line 402544,https://www.supremecourt.gov/docket/docketfiles/html/public/25A103.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-08-21"",""dispositionType"":""Granted/Denied"",""downstreamPolicyStatus"":""mixed_or_partial_emergency_disposition_no_external_implementation_coding"",""reliefGranted"":""NA"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402544""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,25A111,1,shadow_docket_database_v3-0.csv:line 402609,https://www.supremecourt.gov/docket/docketfiles/html/public/25A111.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-09-05"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402609""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,25A234,1,shadow_docket_database_v3-0.csv:line 402664,https://www.supremecourt.gov/docket/docketfiles/html/public/25A234.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-09-10"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402664""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,25A26,1,shadow_docket_database_v3-0.csv:line 402608,https://www.supremecourt.gov/docket/docketfiles/html/public/25A26.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-09-05"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402608""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,25A312,1,shadow_docket_database_v3-0.csv:line 402795,https://www.supremecourt.gov/docket/docketfiles/html/public/25A312.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-10-01"",""dispositionType"":""NA"",""downstreamPolicyStatus"":""nonbinary_or_na_docket_status_no_external_implementation_coding"",""reliefGranted"":""NA"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402795""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,25A97,1,shadow_docket_database_v3-0.csv:line 402486,https://www.supremecourt.gov/docket/docketfiles/html/public/25A97.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-08-14"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402486""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
